"","province","district","variable","value"
"8132","Kâmpóng Chhnang","Rolea B'ier","NL_VIIRS.M_201601_SUM",12.0699999686331
"8133","Svay Rieng","Romeas Haek","NL_VIIRS.M_201601_SUM",8.01999995484948
"8134","BatdÃ¢mbÃ¢ng","Rotanak Mondol","NL_VIIRS.M_201601_SUM",17.0000001247972
"8135","Preah Vihéar","Rovieng","NL_VIIRS.M_201601_SUM",186.560000602156
"8136","Phnom Penh","Ruessei Kaev","NL_VIIRS.M_201601_SUM",3726.2100096345
"8137","Svay Rieng","Rumduol","NL_VIIRS.M_201601_SUM",3.43000002391636
"8138","Kândal","S'ang","NL_VIIRS.M_201601_SUM",192.78999950178
"8139","Môndól Kiri","Saen Monourom","NL_VIIRS.M_201601_SUM",19.949999993667
"8140","Krong Pailin","Sala Krau","NL_VIIRS.M_201601_SUM",103.020000390708
"8141","Krâchéh","Sambour","NL_VIIRS.M_201601_SUM",818.109997525812
"8142","Kâmpóng Chhnang","Sameakki Mean Chey","NL_VIIRS.M_201601_SUM",35.7399996854365
"8143","BatdÃ¢mbÃ¢ng","Samlout","NL_VIIRS.M_201601_SUM",9.63999989256263
"8144","Pouthisat","Sampov Meas","NL_VIIRS.M_201601_SUM",77.3500001113862
"8145","Otdar Mean Chey","Samraong","NL_VIIRS.M_201601_SUM",187.469998855144
"8146","Takêv","Samraong","NL_VIIRS.M_201601_SUM",4.00000000186264
"8147","Kâmpóng Spœ","Samraong Tong","NL_VIIRS.M_201601_SUM",133.100000005215
"8148","Kâmpóng Thum","Sandan","NL_VIIRS.M_201601_SUM",342.620004231111
"8149","BatdÃ¢mbÃ¢ng","Sangkae","NL_VIIRS.M_201601_SUM",48.6599997561425
"8150","Preah Vihéar","Sangkom Thmei","NL_VIIRS.M_201601_SUM",23.1599999461323
"8151","Kâmpóng Thum","Santuk","NL_VIIRS.M_201601_SUM",40.9200000185519
"8152","Bântéay Méanchey","Serei Saophoan","NL_VIIRS.M_201601_SUM",191.100000042468
"8153","Stœng Trêng","Sesan","NL_VIIRS.M_201601_SUM",666.32999865152
"8154","Stœng Trêng","Siem Bouk","NL_VIIRS.M_201601_SUM",28.8299995996058
"8155","Stœng Trêng","Siem Pang","NL_VIIRS.M_201601_SUM",15.2300000973046
"8156","Siemréab","Siem Reab","NL_VIIRS.M_201601_SUM",1668.17000435852
"8157","Prey Vêng","Sithor Kandal","NL_VIIRS.M_201601_SUM",0.550000008195639
"8158","Kaôh Kong","Smach Mean Chey","NL_VIIRS.M_201601_SUM",36.5199999772012
"8159","Krâchéh","Snuol","NL_VIIRS.M_201601_SUM",157.190000174567
"8160","Siemréab","Soutr Nikom","NL_VIIRS.M_201601_SUM",5.59000000916422
"8161","Kaôh Kong","Srae Ambel","NL_VIIRS.M_201601_SUM",44.6399999354035
"8162","Kâmpóng Cham","Srei Santhor","NL_VIIRS.M_201601_SUM",0.200000002980233
"8163","Siemréab","Srei Snam","NL_VIIRS.M_201601_SUM",0.00999999977648258
"8164","Kâmpóng Thum","Stoung","NL_VIIRS.M_201601_SUM",8.20000002719462
"8165","Krong Preah Sihanouk","Stueng hav","NL_VIIRS.M_201601_SUM",398.750000873581
"8166","Kâmpóng Thum","Stueng Saen","NL_VIIRS.M_201601_SUM",85.4699999745935
"8167","Stœng Trêng","Stueng Traeng","NL_VIIRS.M_201601_SUM",129.659999687225
"8168","Kâmpóng Cham","Stueng Trang","NL_VIIRS.M_201601_SUM",8.8300000410527
"8169","Bântéay Méanchey","Svay Chek","NL_VIIRS.M_201601_SUM",24.8300001919269
"8170","Svay Rieng","Svay Chrum","NL_VIIRS.M_201601_SUM",12.929999910295
"8171","Siemréab","Svay Leu","NL_VIIRS.M_201601_SUM",281.790000651031
"8172","BatdÃ¢mbÃ¢ng","Svay Pao","NL_VIIRS.M_201601_SUM",437.620000395924
"8173","Svay Rieng","Svay Rieng","NL_VIIRS.M_201601_SUM",98.789999268949
"8174","Svay Rieng","Svay Teab","NL_VIIRS.M_201601_SUM",54.3599999640137
"8175","Kândal","Ta Khmau","NL_VIIRS.M_201601_SUM",445.750001363457
"8176","Rôtânôkiri","Ta Veaeng","NL_VIIRS.M_201601_SUM",9.19000005722046
"8177","Preah Vihéar","Tbaeng Mean chey","NL_VIIRS.M_201601_SUM",107.900000410154
"8178","Tbong Khmum","Tboung Khmum","NL_VIIRS.M_201601_SUM",94.4999999012798
"8179","Stœng Trêng","Thala Barivat","NL_VIIRS.M_201601_SUM",21.6999998800457
"8180","Kaôh Kong","Thma Bang","NL_VIIRS.M_201601_SUM",5.18000002205372
"8181","Bântéay Méanchey","Thma Puok","NL_VIIRS.M_201601_SUM",149.139998039231
"8182","Kâmpóng Spœ","Thpong","NL_VIIRS.M_201601_SUM",42.0400000233204
"8183","Takêv","Tram Kak","NL_VIIRS.M_201601_SUM",30.2400001399219
"8184","Takêv","Treang","NL_VIIRS.M_201601_SUM",0.919999994337559
"8185","Kâmpóng Chhnang","Tuek Phos","NL_VIIRS.M_201601_SUM",3.97999997995794
"8186","Siemréab","Varin","NL_VIIRS.M_201601_SUM",15.3899998664856
"8187","Pouthisat","Veal Veaeng","NL_VIIRS.M_201601_SUM",63.4500002712011
"8188","Rôtânôkiri","Veun Sai","NL_VIIRS.M_201601_SUM",1.89000003412366
"8189","BatdÃ¢mbÃ¢ng","Aek Phnum","NL_VIIRS.M_201602_SUM",85.1899995170534
"8190","Rôtânôkiri","Andoung Meas","NL_VIIRS.M_201602_SUM",283.999998621642
"8191","Kândal","Angk Snuol","NL_VIIRS.M_201602_SUM",869.919999113306
"8192","Takêv","Angkor Borei","NL_VIIRS.M_201602_SUM",0.889999993145466
"8193","Kâmpôt","Angkor Chey","NL_VIIRS.M_201602_SUM",10.2600000221282
"8194","Siemréab","Angkor Chum","NL_VIIRS.M_201602_SUM",343.230005742982
"8195","Siemréab","Angkor Thum","NL_VIIRS.M_201602_SUM",365.709998665378
"8196","Otdar Mean Chey","Anlong Veaeng","NL_VIIRS.M_201602_SUM",3085.85999753699
"8197","Kâmpóng Spœ","Aoral","NL_VIIRS.M_201602_SUM",5178.94999157638
"8198","Prey Vêng","Ba Phnum","NL_VIIRS.M_201602_SUM",2.85999999009073
"8199","Pouthisat","Bakan","NL_VIIRS.M_201602_SUM",409.349998623132
"8200","Rôtânôkiri","Ban Lung","NL_VIIRS.M_201602_SUM",242.140000771731
"8201","BatdÃ¢mbÃ¢ng","Banan","NL_VIIRS.M_201602_SUM",115.829999834299
"8202","Otdar Mean Chey","Banteay Ampil","NL_VIIRS.M_201602_SUM",662.170000245795
"8203","Kâmpôt","Banteay Meas","NL_VIIRS.M_201602_SUM",33.4900004602969
"8204","Siemréab","Banteay Srei","NL_VIIRS.M_201602_SUM",67.5800005216151
"8205","Rôtânôkiri","Bar Kaev","NL_VIIRS.M_201602_SUM",15.9199999701232
"8206","Kâmpóng Thum","Baray","NL_VIIRS.M_201602_SUM",112.219999946654
"8207","Kâmpóng Chhnang","Baribour","NL_VIIRS.M_201602_SUM",12.6700000036508
"8208","Kâmpóng Spœ","Basedth","NL_VIIRS.M_201602_SUM",86.7800002470613
"8209","BatdÃ¢mbÃ¢ng","Bat Dambang","NL_VIIRS.M_201602_SUM",67.4300007261337
"8210","Kâmpóng Cham","Batheay","NL_VIIRS.M_201602_SUM",32.0700000096113
"8211","Takêv","Bati","NL_VIIRS.M_201602_SUM",32.5699999183416
"8212","BatdÃ¢mbÃ¢ng","Bavel","NL_VIIRS.M_201602_SUM",68.2699993252754
"8213","Kaôh Kong","Botum Sakor","NL_VIIRS.M_201602_SUM",35.8700003698468
"8214","Takêv","Bourei Cholsar","NL_VIIRS.M_201602_SUM",11.4200000185519
"8215","Kâmpóng Cham","Chamkar Leu","NL_VIIRS.M_201602_SUM",48.4399994686246
"8216","Svay Rieng","Chantrea","NL_VIIRS.M_201602_SUM",547.140001829714
"8217","Kâmpóng Spœ","Chbar Mon","NL_VIIRS.M_201602_SUM",244.459998916835
"8218","Kâmpóng Cham","Cheung Prey","NL_VIIRS.M_201602_SUM",64.8199999425561
"8219","Preah Vihéar","Chey Saen","NL_VIIRS.M_201602_SUM",735.249997997657
"8220","Preah Vihéar","Chhaeb","NL_VIIRS.M_201602_SUM",1899.17999642901
"8221","Krâchéh","Chhloung","NL_VIIRS.M_201602_SUM",1165.1000051666
"8222","Kâmpôt","Chhuk","NL_VIIRS.M_201602_SUM",185.649998804555
"8223","Siemréab","Chi Kraeng","NL_VIIRS.M_201602_SUM",2416.91999712214
"8224","Preah Vihéar","Choam Khsant","NL_VIIRS.M_201602_SUM",6448.13998985663
"8225","Kâmpóng Chhnang","Chol Kiri","NL_VIIRS.M_201602_SUM",1.21000000089407
"8226","Otdar Mean Chey","Chong Kal","NL_VIIRS.M_201602_SUM",303.950000096113
"8227","Kâmpôt","Chum Kiri","NL_VIIRS.M_201602_SUM",920.249996514991
"8228","Tbong Khmum","Dambae","NL_VIIRS.M_201602_SUM",76.8000004552305
"8229","Kâmpôt","Dang Tong","NL_VIIRS.M_201602_SUM",32.1000001765787
"8230","Phnom Penh","Dangkao","NL_VIIRS.M_201602_SUM",2128.69000116177
"8231","Takêv","Doun Kaev","NL_VIIRS.M_201602_SUM",60.5399998538197
"8232","Kep","Kaeb","NL_VIIRS.M_201602_SUM",38.999999795109
"8233","Môndól Kiri","Kaev Seima","NL_VIIRS.M_201602_SUM",4502.67000497133
"8234","Prey Vêng","Kamchay Mear","NL_VIIRS.M_201602_SUM",49.7200002502651
"8235","Kâmpôt","Kampong Bay","NL_VIIRS.M_201602_SUM",110.180000176653
"8236","Kâmpóng Cham","Kampong Cham","NL_VIIRS.M_201602_SUM",280.169998677448
"8237","Kâmpóng Chhnang","Kampong Chhnang","NL_VIIRS.M_201602_SUM",120.96999874711
"8238","Kâmpóng Chhnang","Kampong Leaeng","NL_VIIRS.M_201602_SUM",233.880000015721
"8239","Prey Vêng","Kampong Leav","NL_VIIRS.M_201602_SUM",52.4000001437962
"8240","Svay Rieng","Kampong Rou","NL_VIIRS.M_201602_SUM",40.1799999326468
"8241","Kaôh Kong","Kampong Seila","NL_VIIRS.M_201602_SUM",389.319999353961
"8242","Kâmpóng Cham","Kampong Siem","NL_VIIRS.M_201602_SUM",82.4300000891089
"8243","Tbong Khmum","Kampong Siem","NL_VIIRS.M_201602_SUM",0
"8244","Kâmpóng Thum","Kampong Svay","NL_VIIRS.M_201602_SUM",77.0300003737211
"8245","Prey Vêng","Kampong Trabaek","NL_VIIRS.M_201602_SUM",9.29999993368983
"8246","Kâmpôt","Kampong Trach","NL_VIIRS.M_201602_SUM",20.6200000550598
"8247","Kâmpóng Chhnang","Kampong Tralach","NL_VIIRS.M_201602_SUM",29.070000031963
"8248","Kâmpôt","Kampot","NL_VIIRS.M_201602_SUM",635.209998246283
"8249","Kândal","Kandal Stueng","NL_VIIRS.M_201602_SUM",125.97999974899
"8250","Pouthisat","Kandieng","NL_VIIRS.M_201602_SUM",17.0200002342463
"8251","Kâmpóng Cham","Kang Meas","NL_VIIRS.M_201602_SUM",19.9200003817678
"8252","Prey Vêng","Kanhchriech","NL_VIIRS.M_201602_SUM",8.689999980852
"8253","Takêv","Kaoh Andaet","NL_VIIRS.M_201602_SUM",0.549999989569187
"8254","Kaôh Kong","Kaoh Kong","NL_VIIRS.M_201602_SUM",36.849999891594
"8255","Môndól Kiri","Kaoh Nheaek","NL_VIIRS.M_201602_SUM",5236.24998890422
"8256","Kâmpóng Cham","Kaoh Soutin","NL_VIIRS.M_201602_SUM",0.239999994635582
"8257","Kândal","Kaoh Thum","NL_VIIRS.M_201602_SUM",82.9400000199675
"8258","Kândal","Khsach Kandal","NL_VIIRS.M_201602_SUM",260.760000307113
"8259","Kândal","Kien Svay","NL_VIIRS.M_201602_SUM",638.68999869749
"8260","Kaôh Kong","Kiri Sakor","NL_VIIRS.M_201602_SUM",48.5399999264627
"8261","Takêv","Kiri Vong","NL_VIIRS.M_201602_SUM",77.6099997553975
"8262","Kâmpóng Spœ","Kong Pisei","NL_VIIRS.M_201602_SUM",111.350000170991
"8263","Rôtânôkiri","Koun Mom","NL_VIIRS.M_201602_SUM",1699.69000365958
"8264","Krâchéh","Kracheh","NL_VIIRS.M_201602_SUM",1443.70999908447
"8265","Pouthisat","Krakor","NL_VIIRS.M_201602_SUM",492.429998472334
"8266","Siemréab","Kralanh","NL_VIIRS.M_201602_SUM",74.18000016734
"8267","Tbong Khmum","Krouch Chhmar","NL_VIIRS.M_201602_SUM",44.120000327006
"8268","Preah Vihéar","Kuleaen","NL_VIIRS.M_201602_SUM",3133.30000093207
"8269","Kândal","Leuk Daek","NL_VIIRS.M_201602_SUM",27.5500000044703
"8270","Rôtânôkiri","Lumphat","NL_VIIRS.M_201602_SUM",2104.63999577053
"8271","Kândal","Lvea Aem","NL_VIIRS.M_201602_SUM",134.439999198541
"8272","Bântéay Méanchey","Malai","NL_VIIRS.M_201602_SUM",167.569999502972
"8273","Prey Vêng","Me Sang","NL_VIIRS.M_201602_SUM",0.640000004321337
"8274","Phnom Penh","Mean Chey","NL_VIIRS.M_201602_SUM",2055.34000003338
"8275","Tbong Khmum","Memot","NL_VIIRS.M_201602_SUM",582.160002553836
"8276","Krong Preah Sihanouk","Mittakpheap","NL_VIIRS.M_201602_SUM",988.100000670179
"8277","Kaôh Kong","Mondol Seima","NL_VIIRS.M_201602_SUM",637.920000493526
"8278","Bântéay Méanchey","Mongkol Borei","NL_VIIRS.M_201602_SUM",73.5300001446158
"8279","BatdÃ¢mbÃ¢ng","Moung Ruessei","NL_VIIRS.M_201602_SUM",464.339999398217
"8280","Kândal","Mukh Kampul","NL_VIIRS.M_201602_SUM",403.179999379441
"8281","Kâmpóng Spœ","Odongk","NL_VIIRS.M_201602_SUM",67.8399996608495
"8282","Bântéay Méanchey","Ou Chrov","NL_VIIRS.M_201602_SUM",1486.32999597304
"8283","Rôtânôkiri","Ou Chum","NL_VIIRS.M_201602_SUM",181.630000488833
"8284","Môndól Kiri","Ou Reang","NL_VIIRS.M_201602_SUM",161.77999715507
"8285","Tbong Khmum","Ou Reang Ov","NL_VIIRS.M_201602_SUM",38.4299997314811
"8286","Rôtânôkiri","Ou Ya Dav","NL_VIIRS.M_201602_SUM",1940.12999642454
